관리번호,제목,언론사,언론사 구분,사용구분,등록일
35924,"독립기념관, 4월의 독립운동가 전시회 개최",충청뉴스,기타,Y,2023-04-01
35925,"독립기념관, 2023년 4월의 독립운동가 전시회",불교공뉴스,기타,Y,2023-04-01
35926,군산서 사진으로 보는 한국 독립운동사 전시,전북도민일보,지역종합지,Y,2023-04-01
35927,사진으로 보는 한국 독립운동사.. 독립운동사 20선-'展,디스커버리뉴스,기타,Y,2023-04-01
35928,"김보라 안성시장 ""4월 1일, 일제치하에서의 해방의 날이자 시민의 날...의미 ...",에너지경제,기타,Y,2023-04-01
35929,"군산3.1운동100주년기념관, 독립기념관 순회전시 개최",신아일보,기타,Y,2023-04-02
35930,"상주문화원, ‘경북 독립운동사 아카데미 상주’ 개강",경북신문,기타,Y,2023-04-02
35931,"서울남부보훈지청, 7일 '독립영웅의 길'체험 박람회 개최",푸드경제신문 organiclife,기타,Y,2023-04-02
35932,메타버스로 만나는 '호국 메모리얼 파크'…경북도 플랫폼 조성,매일신문언론사 선정,기타,Y,2023-04-02
35933,"창녕박물관 4월에도 '봉화, 대한을 밝히다' 등 전시 다양",뉴시스,기타,Y,2023-04-02
35934,지난해 가장 많이 다녀간 충청 '핫플',충청투데이,지역종합지,Y,2023-04-02
35935,충남 천안에서 천안 쌀로 빚은 '흥타령 막걸리' 출시된다.,충청매일,기타,Y,2023-04-02
35936,"김보라 안성시장, ""1919년 4월 1일은 만세운동으로 일본관청을 몰아낸 날""",아주경제,경제지,Y,2023-04-02
35937,"충남, (사)녹색환경본부 천안 병천 유관순 생가 앞 수입교 일대 환경정화 활동...",충청매일,기타,Y,2023-04-02
35938,4월의 독립운동가 외교 활약 이희경 외 2인 선정,뉴시스,기타,Y,2023-04-03
35939,4월의 독립운동가에 이희경·나용균·황기환 선생 선정,더팩트,기타,Y,2023-04-03
35940,윤봉길의사 의거일 맞아 독립운동 체험 박람회,스포츠서울,기타,Y,2023-04-03
35941,[B tv 중부뉴스]4월의 독립운동가 ‘이희경·나용균·황기환’,SK브로드밴드,기타,Y,2023-04-03
35942,"일제에 난도질된 소설 ‘제방공사’, 일본어 첫 번역",동아일보언론사 선정,기타,Y,2023-04-03
35943,"친일'  윤석열 정부의 행보 예고하는 이상한 징후 [김종성의 '히, 스토리']",오마이뉴스언론사 선정,기타,Y,2023-04-03
35944,이육사 선생 묘소' 고향마을 문학관 옆으로 이전한다,아시아투데이,기타,Y,2023-04-03
35945,일제에 난도질된 이석성 소설 ‘제방공사’ 일본어로 첫 번역,광주매일신문,지역종합지,Y,2023-04-03
35946,대한독립 만세…104년전 그날 익산주민 함성 울려퍼졌다,뉴시스,기타,Y,2023-04-04
35947,"독립기념관, 2023년 4월의 독립운동가 전시회 개최",충남일보,기타,Y,2023-04-04
35948,"전두환의 '독도는 그들의 땅' 선언 [김종성의 '히, 스토리']",오마이뉴스언론사 선정,기타,Y,2023-04-04
35949,"[골프장 탐방]양주CC, 아름답고 합리적인 ‘1호 골퍼’의 걸작",머니투데이,경제지,Y,2023-04-04
35950,인천창영학교의 잘못된 개교연도 바로 잡아야,경인방송,기타,Y,2023-04-04
35951,"천안시 부성1동 새마을, 시티투어 버스 타고 천안 과거와 현재 체험",디트뉴스24,기타,Y,2023-04-04
35952,익산 4.4 만세운동 104주년 기념식 열려,JTV전주방송,기타,Y,2023-04-04
35953,익산시 4·4만세운동 104주년 기념식,서울경제TV,기타,Y,2023-04-04
35954,"익산시, 항일독립운동기념관에서 4.4만세운동 104주년 기념식",글로벌이코노믹,기타,Y,2023-04-05
35955,화성시 ‘독립기념사업’… 민족혼 부활 [인사이드 경기],경기일보,지역종합지,Y,2023-04-05
35956,화성시 15일 누림아트홀서 ‘제암리·고주리 역사강연 콘서트’,뉴스1,기타,Y,2023-04-05
35957,창영초 역사 바로잡기 시작,인천일보,기타,Y,2023-04-05
35958,"화성시, 학살사건 추모 '화성 4·15 제암리·고주리' 역사강연 클래식 콘서트",중도일보,지역종합지,Y,2023-04-05
35959,화성 4.15 제암리·고주리 학살사건 역사강연 클래식 콘서트 개최,경인매일,기타,Y,2023-04-05
35960,청주교대부설초 현장체험학습 실시,동양일보,기타,Y,2023-04-05
35961,"육사 묘(墓), 63년만에 문학관 옆 생가터로 옮겨",매일신문,지역종합지,Y,2023-04-05
35962,"청주교육대학교부설초등학교, 현장체험학습",불교공뉴스,기타,Y,2023-04-05
35963,화성 4.15 제암리·고주리 학살사건 역사 강연 클래식 무료 콘서트...15일 누...,팍스경제TV,기타,Y,2023-04-05
35964,인근 마을에 조선인 넘겨 살해하게 한 일본 당국 [민병래의 사수만보],오마이뉴스언론사 선정,기타,Y,2023-04-06
35965,"천안시의회, 재외동포청 유치 결의문 채택",세계일보,중앙지,Y,2023-04-06
35966,“천안 스마트 스쿨존 김시민 장군 추모사당 건립 해야”,뉴데일리,기타,Y,2023-04-06
35967,심폐소생술도 배우고 구조견 시범도 보고···다문화 가족 119 안전체험,경향신문,중앙지,Y,2023-04-06
35968,이종찬 “스트레스 받는 일은 빨리 잊어…숙면·소식·절제가 건강 비결[100세...,문화일보,중앙지,Y,2023-04-06
35969,"천안시의회, '재외동포청 천안 유치 지지 결의안' 채택",굿모닝충청,기타,Y,2023-04-06
35970,대한민국 임시정부를 기억하다 [컬처샐러드],KTV국민방송,기타,Y,2023-04-06
35971,창영학교 개교일 1896년 1월 22일로 앞당겨야,인천in,기타,Y,2023-04-06
35972,"소방청, 다문화가족 60팀과 오는 5월 안전체험 캠프 운영한다",공생공사닷컴,기타,Y,2023-04-06
35973,[원동인 칼럼] 일본 사과의 진정성을 알 수 있다,매일일보,기타,Y,2023-04-06
35974,"[영상] 2023 경기도 박물관·미술관 다시보기ㅣ첫 번째, 김포시독립운동기념관",경기일보언론사 선정,기타,Y,2023-04-07
35975,천안시 성환 제3탄약창 부지 지방정원 추진,노컷뉴스,기타,Y,2023-04-07
35976,"천안시의회, 재외동포청 천안시 유치 지지 결의안 '만장일치' 채택",농수축산신문,기타,Y,2023-04-07
35977,"숨은 시인 마중물, 계간 'P.S 시와징후' 창간",강원도민일보,지역종합지,Y,2023-04-07
35978,소방청 '다문화가족 119안전캠프' 참가자 모집,세이프타임즈,기타,Y,2023-04-07
35979,"85년 만에 묘지 발견, 미국서 협의·소송 15년…“100년이나 늦게 고국으로 모...",중앙SUNDAY,기타,Y,2023-04-08
35980,"서산의 대표 독립운동가 이봉하 선생 정신 계승, 서산 시민 걷기 대회 성료",중도일보,지역종합지,Y,2023-04-09
35981,국내 소개된 최초의 안익태 곡 ‘애국가’ | 최초 ‘애국가’보다 54일 빨라…...,월간조선,기타,Y,2023-04-09
35982,"윤봉길 안경집·황기환 편지…임정기념관, 독립운동가 생활사展",연합뉴스,기타,Y,2023-04-10
35983,"임정기념관, 독립운동가 생활사 특별전시",뉴스1,기타,Y,2023-04-10
35984,[디지털기술 도입한 독립기념관 가보니] 인공지능 기술로 독립운동 역사 생생...,내일신문,중앙지,Y,2023-04-10
35985,청남대 봄축제 역대급…6월까지 6개 행사 잇따라,뉴시스,기타,Y,2023-04-10
35986,수학여행 성지 ‘제주’ 학생들은 어디로 수학여행 갔을까,매일경제언론사 선정,기타,Y,2023-04-10
35987,100년 만에 돌아온 ‘유진 초이’… 황기환 선생 국립현충원 안장,조선비즈,기타,Y,2023-04-10
35988,<동정> 임종식 경북도교육감,브레이크뉴스,기타,Y,2023-04-10
35989,"안양시노동인권센터, '역사문화기행 프로그램' 운영",기호일보,기타,Y,2023-04-10
35990,"거창소방서, 다문화가족 119안전캠프 참가자 모집",FPN,기타,Y,2023-04-10
35991,"안양시노동인권센터, 취약계층 노동자 역사문화기행 활동 진행",중부일보,지역종합지,Y,2023-04-10
35992,"[동정]임종식 경북교육감, 대한민국임시정부수립 제104주년 기념식 참석",뉴데일리,기타,Y,2023-04-10
35993,[황인희의 역사 산책] 그 대한민국과 이 대한민국은 다르다,펜앤드마이크,기타,Y,2023-04-10
35994,"보훈교육연구원, 수원시 청소년 대상 보훈현장 체험교육 실시",수원일보,기타,Y,2023-04-10
35995,경북교육감 동정,대경일보,기타,Y,2023-04-10
35996,"이선우 전 국가보훈처 국장·장석흥 국민대 명예교수·오토인더스트리, 아주 ...",아주경제,경제지,Y,2023-04-10
35997,"권기창 안동시장, 대한민국임시정부수립 기념식",경상매일신문,기타,Y,2023-04-10
35998,제22회 유관순상 시상식 독립기념관서 열려,동아일보,중앙지,N,2023-04-12
35999,독립운동의 성지 안동서 제104주년 대한민국임시정부 수립 기념식 개최,경상매일신문,기타,Y,2023-04-12
36000,"[동정] 박상돈 천안시장, 독립기념관 야간명소 조성사업 실시설계용역 최종보...",충남일보,기타,N,2023-04-12
36001,공공기관 서비스 품질 개선에도…마사회·강원랜드 여전히 '미흡',서울경제,경제지,Y,2023-04-12
36002,"방구·방광·사탄·대가리…‘봄’에 좋다는데, 웬 욕이냐고요  [여프라이즈]",매일경제언론사 선정,기타,N,2023-04-12
36003,♬∼♬∼ 재즈 선율에 모네·르누아르·고흐를 만난다,국민일보,중앙지,N,2023-04-12
36004,대한민국 임시정부 수립 제104주년을 기념하며,기호일보,기타,Y,2023-04-12
36005,박상돈 천안시장,충청타임즈,기타,Y,2023-04-12
36006,RAP TEST,TEST,기타,N,2023-04-12
36007,"독립기념관, 공공기관 고객만족도 조사 3년 연속 우수 기관 선정",데일리한국,기타,Y,2023-04-13
36008,한국여성독립운동기념관 건립에 뜻 모은다…14일 국회 토론회,이데일리,기타,Y,2023-04-13
36009,"영덕교육지원청, 영덕 독립운동사 사회과 보조교재 개발위원회 및 특강 개최",뉴스프리존,기타,Y,2023-04-13
36010,"[동정]최원철 공주시장, 한국여성독립기념관 건립 국회토론회 참석",충남일보,기타,Y,2023-04-13
36011,"광주학생독립운동기념회관, 세월호 기억 나무에 노란 리본 달기 캠페인 실시",컨슈머타임스,기타,Y,2023-04-13
36012,"고창군 재향군인회, 유적지 답사",새전북신문,기타,Y,2023-04-13
36013,"개방20주년 청남대, 변화와 혁신의 날개를 펴다",불교공뉴스,기타,Y,2023-04-13
36014,[올리베리 지구탐험대] 충청남도 천안시,YTN사이언스,기타,Y,2023-04-13
36015,“투철한 애국정신 가슴 깊이 새겨 계승해 나가자”,강원일보,지역종합지,Y,2023-04-13
36016,"[동정] 최원철 공주시장, 한국여성독립기념관 건립 국회토론회",전국매일신문,기타,Y,2023-04-13
36017,대한민국 상해임시정부 수립 제104주년을 맞이하여,중부매일,지역종합지,Y,2023-04-13
36018,"공주시, '한국여성독립운동기념관' 건립 추진...""전국 최초""",데일리한국,기타,Y,2023-04-14
36019,[단독]‘2·8독립선언’ 현장 도쿄 YMCA 운영중단,동아일보언론사 선정,기타,Y,2023-04-14
36020,"공주시, 전국 최초 '한국여성독립운동기념관' 건립 추진",충청뉴스,기타,Y,2023-04-14
36021,"공주시, 전국 최초 '한국여성독립운동기념관' 건립 추진",세종의 소리,기타,Y,2023-04-14
36022,[2023 귀농귀촌 청년창업 박람회] ⑤ 충남·충북(끝),연합뉴스,기타,Y,2023-04-14
36023,"공주시, ""근대문화 테마관광지"" 조성",국제뉴스,기타,Y,2023-04-14
36024,"제22회 유관순상, '최정숙을 기리는 모임' 수상",여성신문,기타,Y,2023-04-14
36025,"인천문화재단, 인천 산업·노동 역사적 의미 살핀다…심포지엄 개최",경기신문,기타,Y,2023-04-14
36026,공주시에 전국 최초 '한국여성독립운동기념관' 건립하자,천지일보,기타,Y,2023-04-15
36027,"공주시, 전국 최초 '한국여성독립운동기념관' 건립 추진",중도일보,지역종합지,Y,2023-04-15
36028,재미한국학교협의회 추성희 총회장,미주중앙일보,기타,Y,2023-04-15
36029,대한민국 상해임시정부 수립 제104주년의 역사적 의의와 기념식 현황,브레이크뉴스,기타,Y,2023-04-15
36030,전국 최초 '여성독립운동기념관' 공주시에 건립되나,금강일보,기타,Y,2023-04-16
36031,"화성시,제암·고주리 학살사건 104주년 간소화 진행... 정명근 “독립운동사업...",스포츠서울,기타,Y,2023-04-16
36032,영덕 독립운동사 사회과 보조교재 개발위원회 및 특강 개최,중도일보,지역종합지,Y,2023-04-16
36033,2023 천안 K-컬처 박람회 '준비 척척',브릿지경제,기타,Y,2023-04-16
36034,"화성시, 4.15 제암·고주리 학살사건 104주년 추모행사 열어",열린뉴스통신,기타,Y,2023-04-16
36035,"화성시, 4.15 제암·고주리 학살 104주년 추모행사…'발안 만세거리 조형물 제...",기호일보,기타,Y,2023-04-16
36036,인천 산업과 노동' 심포지엄,인천일보,기타,Y,2023-04-16
36037,"화성 4·15 제암·고주리 학살사건 추모제…104년 전, 그들의 숭고한 정신을 ...",경기일보,지역종합지,Y,2023-04-16
36038,제22회 유관순상 시상식 개최…김태흠 지사 “유관순 열사 정신 오늘의 삶에 ...,아시아투데이,기타,Y,2023-04-16
36039,[방경태의 문학산책] 제주 다크 투어리즘과 '순이 삼촌',금강일보,기타,Y,2023-04-16
36040,"2·8독립선언 현장, 재일본한국YMCA 운영 중단",국민일보,중앙지,Y,2023-04-17
36041,"양산시, '의춘상행' 설립 허가신청서 원본 발견",노컷뉴스,기타,Y,2023-04-17
36042,"화성시, 제104주년 4.15 추모행사 개최",브레이크뉴스,기타,Y,2023-04-17
36043,"화성시, 제104주년 4.15 추모행사 개최",천지일보,기타,Y,2023-04-17
36044,"화성시, 4.15 제암·고주리 학살사건 104주년 추모",오마이뉴스,기타,Y,2023-04-17
36045,의춘상행(宜春商行) 설립 허가신청서 원본 발견,뉴스경남,기타,Y,2023-04-17
36046,"경기도 대학생들 ""제주는 우리가 지켜야 할 터전""",제주매일,기타,Y,2023-04-17
36047,"MBC 연합캠프, 미동부 버지니아 친구들과 함께하는 STEM CAMP 진행",한국강사신문,기타,Y,2023-04-17
36048,[화성소식] 4.15 제암·고주리 학살사건 104주년 추모행사·100만 특례시 출범...,뉴스웍스,기타,Y,2023-04-17
36049,독립자금 마련 목적 회사 의춘상행 허가신청서 원본 발굴됐다,부산일보언론사 선정,기타,Y,2023-04-18
36050,"경북독립운동기념관, 캠핑 연계 '기념관 나들이' 사업 추진",경북신문,기타,Y,2023-04-18
36051,전국 최초 ‘여성독립운동기념관’ 공주시에 건립 추진,TJB 대전방송,기타,Y,2023-04-18
36052,윤석열-기시다 꾸짖은 일본 성공회 주교,오마이뉴스언론사 선정,기타,Y,2023-04-18
36053,"국방위 배정 논란' 진보당 강성희, 정무위원회 배정",SBS,방송사,Y,2023-04-18
36054,"충남 시군, 공약 실천 계획 '우등생' 어디 ",디트뉴스24,기타,Y,2023-04-18
36055,해외연수 모델 제시한 충남도의회 교육위원회,굿모닝충청,기타,Y,2023-04-18
36056,"천안시 목천읍, 화단 조성하며 '천안 K-컬처박람회' 홍보",중부매일,지역종합지,Y,2023-04-18
36057,"한국자유총연맹 북구지회, 자유수호 통일염원 전적지 순례",울산제일일보,기타,Y,2023-04-18
